UMAP1,UMAP2,pKi
4.4630876,-4.46804,8.698970004336019
4.4764585,-4.4531403,8.698970004336019
4.4415593,-4.481757,8.397940008672037
4.5130777,-4.4099455,8.154901959985743
4.5141907,-4.41163,7.958607314841775
4.522666,-4.3984146,8.154901959985743
4.4248314,-4.4927597,9.0
4.4002857,-4.513922,7.568636235841013
4.441532,-4.481266,9.0
4.4062037,-4.5161867,8.698970004336019
0.34969112,10.000549,8.221848749616356
0.33431172,9.98008,7.920818753952375
0.3644819,10.048169,9.30102999566398
0.36425862,10.061344,8.397940008672037
0.34801307,10.025269,8.602059991327963
0.34839654,10.042438,9.022276394711152
0.34915048,10.039895,8.55284196865778
0.3444707,9.994167,7.721246399047171
0.37088406,10.02256,8.292429823902063
0.34772542,10.007633,8.657577319177793
0.37030813,9.967844,8.823908740944319
0.35889357,9.973054,8.119186407719209
0.36609006,9.993153,8.42021640338319
0.3500052,9.984043,8.638272163982407
0.33924407,9.976743,9.154901959985745
0.33382434,9.987322,8.823908740944319
0.32237443,10.005611,6.376750709602099
0.22322623,10.536196,9.221848749616356
0.32375827,10.01718,7.113509274827518
0.31411573,9.962468,8.327902142064282
3.4954622,15.705531,5.0
2.7544737,16.291245,7.346787486224656
-12.979001,4.6037416,9.0
-12.951991,4.6168847,9.045757490560677
-12.951799,4.616906,10.0
4.3087645,17.036835,5.0
2.620355,12.282458,7.899974269892137
2.6921237,12.122396,8.79997073344623
2.6458266,12.078529,9.299988937677888
2.6282537,12.277858,9.0
2.5567243,17.55,9.100015437450608
-3.893767,11.1053,9.500038134403807
7.7430243,17.655008,9.299988937677888
2.8442292,11.828811,9.4000078224159
2.8118434,11.812368,8.0
2.815529,11.825874,9.100015437450608
2.8055913,11.836855,9.599980364934842
2.7977283,11.817651,8.299988937677888
2.9508812,11.867105,6.0
2.9020603,11.874853,7.700057099977233
3.0022967,12.173991,7.599980364934842
2.9087975,11.841612,6.499996931948306
2.7714696,17.92088,8.0
2.8047626,17.91631,9.100015437450608
2.695315,18.028688,9.299988937677888
2.7661684,17.933521,9.299988937677888
3.4495957,17.261837,8.0
-2.1191072,8.790143,7.79997073344623
2.5906022,14.708586,8.599980364934842
3.1556702,16.61704,6.799998134593398
2.8826022,16.357597,5.0
2.7712853,16.30878,6.399996913372259
2.9650238,16.387325,7.0
3.3052208,16.654095,7.0
3.0302215,11.937617,5.0
2.983725,16.524277,8.400007822415901
3.5044353,17.056644,8.599980364934842
3.5753615,17.404684,7.79997073344623
9.795461,13.545206,7.199970640755866
3.5021644,16.98406,10.599980364934842
2.4811969,11.668838,8.79997073344623
2.677159,11.814006,8.599980364934842
2.5251994,11.64132,8.599980364934842
2.4917555,11.553745,8.500038134403809
2.8017776,11.836887,9.599980364934842
0.83003455,11.82321,9.830031826003108
2.492032,11.273125,8.950007143079857
2.3589673,11.122583,9.169989064063882
0.8497927,11.803866,9.689944262249108
2.4924035,11.27279,9.72010501998836
2.3549101,11.118056,9.899974269892136
0.8499939,11.802042,9.92009553233328
2.49321,11.2671995,9.66999229912724
2.3452063,11.112108,9.590066876668706
0.85418826,11.804267,9.100015437450608
0.87710375,11.782167,8.599980364934842
0.8828981,11.772,9.700057099977233
2.129184,11.675693,8.599980364934842
0.87861365,11.761103,8.79997073344623
1.1061304,11.758551,9.0
0.92987645,11.760653,9.100015437450608
0.84393173,11.804918,9.439973751087107
2.1366155,11.739512,8.599980364934842
2.1300805,11.711335,8.500038134403809
2.1865706,11.715354,8.599980364934842
2.1437352,11.915015,9.299988937677888
2.4950404,11.267648,9.079981083971084
2.5226178,11.481737,8.400007822415901
2.4981768,11.320202,8.400007822415901
2.4136178,11.187351,8.100015437450608
2.4268074,11.22343,8.299988937677888
2.518263,11.5274315,9.199970640755865
2.16616,11.721657,9.0
2.156429,11.622633,9.199970640755865
2.125478,11.710194,8.0
2.1625848,11.707271,9.199970640755865
2.3485088,11.090689,8.580044251510243
2.0849278,11.736873,8.700057099977233
2.36719,11.740602,8.400007822415901
2.6246278,12.292729,7.899974269892137
0.8647822,11.809414,9.899974269892136
0.87788904,11.779455,9.500038134403807
0.88548166,11.76909,10.100015437450608
2.0889947,11.675785,9.500038134403807
0.87958777,11.761159,9.700057099977233
1.1111507,11.755288,10.0
0.93571943,11.747535,9.79997073344623
0.85049444,11.801148,10.0
2.1450918,11.727207,9.599980364934842
2.1426034,11.7026415,9.299988937677888
2.2083778,11.704484,9.299988937677888
2.167621,11.887972,9.79997073344623
2.3417046,11.095525,9.299988937677888
2.4937022,11.266769,9.700057099977233
2.5118928,11.486991,9.199970640755865
2.4926867,11.302981,9.299988937677888
2.4223306,11.176489,8.899974269892137
2.43248,11.242915,9.299988937677888
2.512476,11.527577,10.0
2.1444783,11.723194,9.700057099977233
2.176654,11.594383,9.899974269892136
2.098923,11.730844,9.199970640755865
2.141846,11.723143,9.599980364934842
2.3656862,11.106521,9.700057099977233
2.108906,11.729257,9.299988937677888
2.3331363,11.747141,9.700057099977233
2.233635,11.734368,9.100015437450608
2.6312659,12.289309,9.0
3.417142,15.695166,5.0
3.4805505,15.721829,5.0
3.61186,15.905849,5.0
3.351202,19.287743,8.244125144327509
18.02163,20.110157,8.09151498112135
3.3526967,19.283302,7.769551078621726
18.021633,20.110159,7.292429823902063
18.021648,20.110174,6.642065152999546
3.3486118,19.304852,8.173925197299173
3.351161,19.299255,8.2518119729938
3.3527431,19.296066,8.096910013008056
3.3532915,19.291824,8.161150909262744
18.021671,20.110237,7.920818753952375
18.02163,20.110157,8.136677139879543
18.021679,20.11019,8.075720713938118
16.80305,11.249459,8.142667503568731
-13.879118,-1.8452708,8.356547323513812
3.3468428,19.296705,8.443697499232712
18.021692,20.110193,8.431798275933005
3.3501759,19.287891,8.397940008672037
18.021685,20.110195,8.040958607678906
18.021725,20.11025,6.761953896871205
3.337484,19.316538,8.455931955649724
3.3507352,19.30067,8.161150909262744
3.3508127,19.298588,8.346787486224656
3.3619463,19.278078,8.397940008672037
18.021755,20.11022,8.167491087293763
18.021734,20.11022,8.42021640338319
18.021765,20.110233,8.327902142064282
16.796898,11.255882,8.698970004336019
-13.879144,-1.8453206,8.568636235841012
2.5459082,13.147534,7.013228265733755
4.1657686,14.580531,9.522878745280336
-10.68322,6.8859406,9.096910013008056
-10.689484,6.879163,7.795880017344075
-10.69413,6.873645,7.259637310505756
-10.694081,6.8740106,7.67778070526608
-10.69397,6.8741484,6.987162775294828
-10.70298,6.865242,5.777283528852417
-10.691219,6.877175,7.327902142064283
-10.692161,6.8763947,7.721246399047171
-10.691843,6.8767233,6.357535479757878
-10.690485,6.878204,7.173925197299173
-10.692035,6.876,8.075720713938118
-10.690985,6.877588,8.522878745280337
-10.7047,6.8633504,7.187086643357144
-10.69139,6.8769903,7.585026652029182
-10.691339,6.8772717,8.853871964321762
-10.68159,6.8862767,8.886056647693163
-10.690776,6.8777657,7.958607314841775
-10.688831,6.879805,8.522878745280337
-10.691319,6.8771157,5.886056647693163
-10.754421,-20.457964,6.799998134593398
4.21795,16.178097,6.799998134593398
4.195724,16.016607,8.100015437450608
4.1450386,16.105936,7.100015437450609
4.111635,16.07982,8.700057099977233
4.1223707,16.068687,6.599997654072044
3.527246,17.161295,8.199970640755867
3.7435157,17.160526,8.899974269892137
3.8101594,16.24605,8.700057099977233
2.410102,14.359952,8.017728766960431
2.3811867,14.357254,8.866461091629782
2.382212,14.33545,7.042871802323187
2.3945234,14.366386,6.838033383635925
2.3503895,14.385587,9.079876673709276
4.7919345,17.33959,7.619788758288394
3.710037,16.497063,6.173925197299173
3.55735,16.264585,5.981715691573469
3.7671163,17.296247,9.029978734171634
3.8643744,17.232986,9.61996975203217
3.6494746,17.62334,7.36997914888659
3.8669662,17.102367,6.2500010234416505
3.8635674,17.312023,7.119987161633229
-10.710529,-20.502975,7.15002808767115
16.515343,-6.3880816,7.940058111938045
3.8940694,17.066153,8.53003079050004
3.8237164,17.337637,7.96018944585165
3.9453616,17.009497,7.890084136976206
3.468197,17.543032,9.32002730572258
3.120405,18.479742,8.53003079050004
3.1215494,18.480362,8.770062314092065
3.9075992,16.994818,9.639974910810604
3.9512854,17.00978,8.689944262249108
2.7585244,15.141312,9.169989064063882
1.8709815,10.239077,9.230032198670555
1.8649664,10.238169,9.13000599987826
4.417394,9.672656,8.599980364934842
3.9951904,17.00465,9.079981083971084
3.9715166,16.967651,9.075720713938118
3.8666172,17.334131,10.029978734171634
3.776173,17.351574,10.0268721464003
3.7777193,17.00951,9.236572006437065
3.9073825,17.008688,9.199970640755865
3.8672988,17.013594,9.0
3.560696,15.730691,4.87942606879415
3.5847192,15.800236,4.823908740944319
3.4506936,16.98746,7.1180450286604
4.6565857,16.55228,7.0
-0.2691531,14.564071,7.602059991327962
4.388266,20.075844,9.199970640755865
0.7329914,13.5244055,9.899974269892136
3.9522333,16.957632,7.199970640755866
2.545213,15.5510235,7.540004743952609
3.9768012,17.018454,7.750068243365805
-1.8640193,19.273157,8.15002808767115
3.8522646,17.329048,7.890084136976206
3.5109017,17.244371,5.149999867728904
3.9625323,16.966633,7.419987887470576
4.040062,17.037516,7.330032630091495
3.9685614,16.936863,7.299988937677887
3.84004,17.115318,7.460046158343603
3.1066408,17.157692,7.50003813440381
3.7122977,17.220701,8.14002155835798
3.6528442,16.942335,5.940001369850308
16.515457,-6.387947,7.940058111938045
-6.4329085,-3.1014247,7.522878745280337
-6.432622,-3.1010528,8.698970004336019
-6.429719,-3.0984497,7.026872146400302
-6.417547,-3.0863829,8.522878745280337
-6.4325266,-3.101914,7.096910013008056
-6.4325128,-3.1018136,8.0
-6.42849,-3.0972724,7.221848749616356
-6.4140005,-3.082805,7.522878745280337
-6.483913,-3.152729,5.3872161432802645
-6.4489923,-3.1176324,6.638272163982407
-6.443671,-3.1136618,6.0
-6.420375,-3.0970654,6.096910013008056
-6.435758,-3.1044533,8.096910013008056
-6.4326687,-3.1013308,8.397940008672037
-6.4383726,-3.1070368,8.221848749616356
-6.4523945,-3.121019,8.096910013008056
-6.4299884,-3.0977778,6.275724130399211
-6.431866,-3.099889,5.958607314841775
-6.445874,-3.114282,6.638272163982407
-6.441727,-3.1101742,5.292429823902063
-6.4394746,-3.1092587,6.167491087293763
-6.4536257,-3.122913,5.585026652029182
-6.446165,-3.1156492,5.376750709602099
-6.391894,-3.0534768,8.698970004336019
-6.405981,-3.0675797,8.698970004336019
-6.4061375,-3.0679772,5.0
-6.3907857,-3.0525775,6.366531544420414
-6.430622,-3.0996194,5.0
-6.4226556,-3.0919187,6.698970004336019
-6.4409122,-3.1101968,7.221848749616356
-6.4564633,-3.1256952,6.721246399047171
-6.435987,-3.1048942,6.920818753952375
-6.4570494,-3.1261084,6.3979400086720375
-17.127537,2.6756387,8.00436480540245
16.513899,8.516824,6.856985199745905
16.513968,8.516986,6.987162775294828
16.514069,8.516978,7.180456064458132
-17.127527,2.67565,7.267606240177032
-17.12754,2.675647,7.244125144327507
-17.127544,2.675654,8.008773924307505
-17.127514,2.6758804,7.886056647693163
16.800669,11.252072,8.142667503568731
-17.12756,2.675674,8.346787486224656
-17.127554,2.6756501,8.508638306165727
16.51409,8.51678,7.4089353929735005
16.513996,8.516705,7.309803919971486
16.514288,8.516577,8.154901959985743
-17.127579,2.6756775,7.721246399047171
-17.127882,2.6756985,7.886056647693163
-17.127611,2.6756709,8.638272163982407
-17.127804,2.6756701,8.431798275933005
16.809885,11.243047,8.698970004336019
-17.127619,2.6756692,7.853871964321762
2.7721975,15.40034,8.698970004336019
2.7645175,15.406195,9.154901959985745
2.7206047,15.300239,8.823908740944319
2.6783488,15.289096,8.267606240177031
2.666483,15.325735,8.886056647693163
2.564433,15.082748,8.602059991327963
2.6010067,15.024846,8.886056647693163
2.4940176,15.028697,9.0
2.6038327,15.106408,9.0
5.408138,16.234013,8.221848749616356
-9.068222,-10.052707,8.301029995663981
2.7003846,15.316265,7.657577319177793
2.929717,15.735853,7.619788758288394
-17.930805,-4.231194,7.795880017344075
5.7033973,17.208675,6.489454989793388
5.655817,17.187548,7.140261433802853
5.25994,17.538485,7.1700533040583645
5.322422,17.468557,6.449771646944906
5.3855486,16.747202,6.5003129173815966
5.246396,17.54799,7.910094888560602
5.3846073,17.345505,6.480172006224281
5.4870505,16.766441,6.4698003017969175
5.7364144,17.225718,7.0101054362812265
5.759101,17.231215,6.440093374963888
5.2994757,17.531303,7.259637310505756
5.5932183,16.743984,7.698970004336019
5.285774,17.53372,7.229884705212898
5.5739465,16.87127,6.749579997691106
3.7233639,16.474152,6.709965388637482
5.654534,16.761305,7.089909454405932
5.711481,17.218878,6.978810700930062
5.687987,17.206795,6.85078088734462
3.7310092,16.49625,6.5003129173815966
5.7380753,17.224651,7.480172006224281
5.6614995,16.75193,7.549750891680639
5.325874,17.473427,6.42021640338319
5.656012,17.176632,7.610833915635467
5.274826,17.53108,6.519993057042849
5.7006187,16.751919,7.87942606879415
3.735684,16.550396,6.590066876668706
5.5472574,17.256779,6.440093374963888
5.5810194,16.88191,6.790484985457369
3.6611803,16.618261,6.510041520575165
5.579796,16.752512,7.270025714300444
5.2709746,17.526194,7.860120913598763
5.4904475,16.780094,6.480172006224281
5.302824,17.561012,6.769551078621726
5.686829,17.199486,6.440093374963888
5.302272,17.561083,6.801342913045577
5.532399,17.253136,6.4698003017969175
5.3978524,16.7493,6.4698003017969175
5.7184043,16.755772,7.209714835966758
5.298136,17.56993,6.790484985457369
5.2604337,17.533606,7.619788758288394
5.752269,17.219952,6.790484985457369
5.2639403,17.523424,8.24033215531037
5.462001,16.773462,6.5003129173815966
5.3827424,17.361357,6.449771646944906
5.487028,16.78611,6.790484985457369
5.279984,17.536724,8.130181792020672
4.5589004,13.767671,6.692503962086787
4.5174394,13.728139,6.330683119433888
4.545294,13.612523,6.7447274948966935
4.555888,13.73361,6.892790030352131
4.5104403,13.701958,6.094204119632131
4.530719,13.68104,6.33161408331
4.531119,13.757585,6.47755576649368
4.5692463,13.741863,6.6252516539898965
4.5250344,13.7056465,6.723538195826756
4.5410295,13.650132,6.688246138944246
4.5726924,13.748088,6.576754126063192
4.583591,13.795168,6.533132379645891
4.5011973,13.697375,6.3851027839668655
4.493858,13.640895,6.7594507517174005
4.5383554,13.772252,6.5934598195660445
4.539741,13.754833,6.430626090384954
4.5310636,13.713885,6.096910013008056
4.553341,13.62664,6.876148359032914
4.569251,13.737567,6.369572124974976
3.6715016,16.43086,5.010000098195094
3.6724012,16.451445,5.219999701663429
3.6531599,14.417315,5.59999938302362
2.3910155,14.43542,6.987162775294828
2.4662888,14.441919,8.602059991327963
2.495017,14.427764,8.080921907623926
2.468157,14.454103,8.795880017344075
2.4786727,14.479997,8.136677139879543
2.6016986,14.621995,7.978810700930062
2.6542773,14.575555,7.943095148663527
2.6058202,14.540621,7.735182176990463
2.6417208,14.586712,8.154901959985743
2.6611397,14.615087,8.173925197299173
2.5914903,14.534962,8.244125144327509
2.6049001,14.510238,8.036212172654444
2.4399443,14.46564,5.867420152340263
2.4660811,14.467928,6.415329615535652
2.7384558,14.691119,8.920818753952375
2.7009416,14.692127,8.744727494896694
2.7461033,14.725659,9.096910013008056
2.3993874,14.465592,8.244125144327509
2.414476,14.474401,7.570247719997592
2.4143205,14.423337,8.065501548756432
2.4281633,14.372495,9.0
2.7305536,14.71768,8.67778070526608
2.3776503,14.4563,9.045757490560677
2.4107437,14.443891,9.0
2.4690204,14.375609,8.920818753952375
2.732349,14.68413,10.0
2.7583737,14.763548,10.522878745280336
2.6397114,15.26095,8.267606240177031
0.8518271,11.800813,8.0
4.388787,20.075146,8.167491087293763
3.6989841,14.861889,5.0
3.709514,14.865687,5.770000934050708
3.6930678,14.850547,5.800000874803203
3.704769,14.84565,5.829999526735649
3.6806812,14.87512,5.0
3.7247026,14.865314,5.679999195735272
7.887446,16.374569,7.079981083971085
7.9621835,16.29515,6.740000204918113
7.2986956,17.197735,7.169989064063882
7.7522764,17.630535,8.349984047528162
8.0472555,16.201305,7.700057099977233
7.761766,17.615229,9.32002730572258
-17.94678,15.345893,6.080921907623926
-17.94677,15.345894,6.0655015487564325
-17.946768,15.345898,5.910094888560602
-17.946789,15.345908,5.8696662315049934
-17.946787,15.345898,5.245651664288981
-17.94678,15.345901,6.018634490921456
-17.946795,15.345914,5.022276394711152
-17.946795,15.345905,6.318758762624412
-17.946808,15.345905,5.671620396561262
-17.946707,15.345808,6.229147988357855
-17.946796,15.345916,6.127843727251707
-17.946789,15.345904,6.060480747381382
14.592863,25.496319,5.657577319177793
6.406148,16.621784,8.366531544420413
3.4033833,11.960232,7.060480747381382
-17.932808,-4.234154,7.892790030352131
-17.91024,-4.215114,4.698970004336019
8.478598,12.328262,7.769551078621726
8.458595,12.376329,7.468521082957745
8.484691,12.325223,7.769551078621726
3.4806254,15.783636,6.089375595110798
3.2854202,16.83089,5.0
10.222555,-4.7154436,9.599980364934842
-1.4151053,5.4299855,6.83000246293343
3.73522,17.000198,9.299988937677888
3.7459314,16.969248,9.4000078224159
3.6442149,16.965708,9.199970640755865
3.7860718,17.440834,9.299988937677888
3.6414948,17.031422,8.79997073344623
3.846814,16.964966,8.79997073344623
3.7485943,17.0506,8.500038134403809
3.47307,17.04866,8.700057099977233
4.0845337,16.923199,8.899974269892137
3.4946592,17.097227,8.79997073344623
3.4314437,17.098763,8.79997073344623
3.6668453,16.972473,8.899974269892137
3.6046731,16.99697,8.700057099977233
3.3741074,16.952759,9.100015437450608
3.3055534,16.942034,9.500038134403807
3.4149668,16.29624,8.744727494896694
3.3506877,15.89379,9.045757490560677
2.179734,6.7573285,8.886056647693163
-3.9619694,12.224882,8.619788758288394
2.17898,6.758509,8.920818753952375
2.1840494,6.760083,8.638272163982407
-3.8877451,12.241289,8.958607314841775
-3.751517,12.578764,8.537602002101044
0.9938557,13.643907,8.508638306165727
2.452959,15.386275,9.30102999566398
2.3858008,15.303911,9.045757490560677
0.9763366,13.640676,8.795880017344075
2.1790373,6.7581153,7.585026652029182
-3.9593854,12.243505,7.508638306165727
2.1793485,6.758301,8.0
2.1849782,6.7600675,7.602059991327962
-3.89172,12.247015,7.602059991327962
-3.7786846,12.599396,7.356547323513812
0.977964,13.632211,7.698970004336019
2.4601982,15.370265,7.602059991327962
2.4132652,15.321828,7.920818753952375
0.96638757,13.63987,8.920818753952375
1.7273643,-11.419053,10.494850021680094
1.7273102,-11.418933,10.30102999566398
1.7273723,-11.419052,10.69897000433602
1.72739,-11.418985,9.489454989793389
0.37253708,12.85088,8.744727494896694
0.36716828,12.834167,8.853871964321762
0.36875388,12.827436,8.769551078621726
0.3517375,12.81799,8.259637310505756
0.5827255,13.420665,8.431798275933005
-0.23423941,12.626226,8.537602002101044
0.55771285,13.4064665,8.455931955649724
0.73798805,13.558856,8.823908740944319
0.57256967,13.340248,8.823908740944319
0.32156393,13.173329,8.045757490560675
0.61328125,13.618199,8.67778070526608
0.699112,13.333979,8.481486060122112
0.5704914,13.4574995,8.537602002101044
0.60685074,13.431312,8.537602002101044
0.56540006,13.038119,8.42021640338319
0.5631417,13.39865,8.346787486224656
0.34252328,12.808289,8.221848749616356
0.6812187,13.501819,8.292429823902063
0.76609945,13.5128765,9.397940008672036
0.45937467,13.539184,8.657577319177793
-0.16856816,13.354677,8.638272163982407
-0.19379638,13.347189,8.958607314841775
-0.19347966,13.348898,8.795880017344075
0.45835727,13.524545,8.769551078621726
0.7047185,13.53632,8.769551078621726
0.74321824,13.558063,8.387216143280265
0.71436644,13.525261,8.00436480540245
0.7400407,13.3828535,8.443697499232712
0.81238896,13.310542,8.795880017344075
0.773098,13.555213,8.602059991327963
0.7303122,13.58513,8.522878745280337
0.73730993,13.576584,8.387216143280265
0.6014835,13.337868,9.397940008672036
0.70329016,13.365734,8.769551078621726
0.6896445,13.407131,8.397940008672037
0.6597785,13.391497,8.585026652029182
0.64658034,13.479719,9.30102999566398
0.6560357,13.33578,9.522878745280336
0.56641626,13.426529,7.481486060122112
0.6352704,13.353415,8.769551078621726
0.58991337,13.417827,8.698970004336019
0.59111196,13.466108,8.769551078621726
0.7388932,12.261484,9.154901959985745
0.73305815,12.301591,8.508638306165727
0.3547527,12.80309,7.031517051446065
0.3630124,12.783813,7.346787486224656
0.36266074,12.8169155,6.739928612014925
0.6127094,13.487353,9.045757490560677
0.7848411,13.590809,9.0
0.95810515,13.681055,9.397940008672036
0.7574788,13.187111,8.853871964321762
0.7478716,13.19272,9.397940008672036
0.91605127,13.558039,8.795880017344075
0.91113234,13.516365,9.154901959985745
0.6695988,13.579676,8.795880017344075
0.6897473,13.538313,9.30102999566398
0.9475604,13.684147,9.154901959985745
0.62720394,13.094838,9.221848749616356
0.7133722,13.182307,9.69897000433602
0.73315006,13.216291,10.0
0.82026154,13.380741,9.397940008672036
0.8507545,13.453571,9.69897000433602
0.8485321,13.485019,9.69897000433602
0.9412942,13.515734,9.522878745280336
0.6215121,13.099318,6.91721462968355
0.947508,13.612635,8.958607314841775
1.0348213,13.568713,9.397940008672036
0.6785722,13.443215,8.769551078621726
0.6245228,13.379056,8.958607314841775
0.7020884,13.551491,8.958607314841775
0.7362573,13.591405,9.30102999566398
1.3399998,13.831533,8.769551078621726
1.345457,13.822213,9.397940008672036
0.9640559,14.05128,9.397940008672036
0.38986441,12.862131,7.026872146400302
0.7217196,13.555132,8.958607314841775
1.3415197,13.947966,8.823908740944319
1.3496348,13.962586,9.522878745280336
0.7425467,13.598339,8.309803919971486
1.0916781,13.6486025,8.657577319177793
1.0802749,13.633681,8.136677139879543
1.0939248,13.629817,8.42021640338319
1.1220976,13.622983,8.207608310501746
1.3844975,14.03511,8.236572006437063
1.3281996,14.15252,8.3767507096021
1.3376981,14.160388,8.823908740944319
0.81871045,13.141406,8.366531544420413
1.1143334,13.89129,8.3767507096021
0.7924644,13.142208,8.481486060122112
0.78234,13.12577,8.568636235841012
1.1081402,13.9254875,8.327902142064282
1.158403,13.892977,8.958607314841775
1.1449779,14.3546715,8.2839966563652
1.1227831,14.458408,8.698970004336019
1.1706026,14.371888,8.568636235841012
0.31582034,12.827896,7.602059991327962
0.25421742,13.12001,7.795880017344075
-0.23361142,12.63056,7.853871964321762
0.6050987,13.101052,8.267606240177031
0.33094198,12.833895,7.397940008672037
-0.2266283,12.63668,8.036212172654444
0.29351246,13.134075,7.920818753952375
0.3410536,12.796153,7.4089353929735005
0.37610444,12.853328,7.431798275933005
0.36627796,12.832458,7.481486060122112
0.3656788,12.825352,6.995678626217358
0.34723556,12.817035,7.2839966563652
0.60283655,13.433649,7.698970004336019
-0.23548438,12.630271,7.522878745280337
0.57483023,13.409403,7.387216143280264
0.7307196,13.567369,7.443697499232712
0.5766904,13.334372,7.397940008672037
0.3184496,13.170298,7.585026652029182
0.5898278,13.563644,7.346787486224656
0.711137,13.314407,7.387216143280264
0.56899494,13.516366,7.638272163982407
0.6174705,13.459978,7.173925197299173
0.5379397,13.024759,6.931814138253839
0.5784108,13.385465,7.221848749616356
0.3408188,12.805164,7.017728766960431
0.683467,13.501034,7.508638306165727
0.49786872,13.52688,7.5376020021010435
-0.16377327,13.365723,7.522878745280337
-0.20107739,13.347181,8.0
-0.20035861,13.348408,7.346787486224656
0.46403724,13.52689,7.823908740944319
0.70914626,13.560265,8.075720713938118
0.78679323,13.608624,7.086186147616283
0.71305853,13.55266,7.1487416512809245
0.7927682,13.371567,7.167491087293763
0.8302801,13.332191,7.214670164989233
0.76141506,13.547779,7.522878745280337
0.7217379,13.608383,7.585026652029182
0.7020071,13.57541,7.443697499232712
0.7113005,13.31729,7.853871964321762
0.6759739,13.387207,7.113509274827518
0.66403955,13.400627,7.301029995663981
0.61485344,13.446919,8.130768280269024
0.525586,13.436245,6.559090917934782
0.5724486,13.308305,7.568636235841013
0.54428375,13.4087515,7.42021640338319
0.58223134,13.454085,7.958607314841775
0.737435,12.303651,7.481486060122112
0.32038793,12.737687,6.285670240254767
0.6296023,13.42375,7.853871964321762
0.7122848,13.536788,7.823908740944319
0.92658633,13.689892,7.920818753952375
0.7469481,13.187213,8.080921907623926
0.7613277,13.177655,7.920818753952375
0.91405326,13.553794,7.508638306165727
0.88692605,13.5198555,8.050609993355087
0.70740944,13.563768,7.823908740944319
0.6648583,13.511816,8.455931955649724
0.91620034,13.666185,8.187086643357144
0.64152026,13.081965,8.508638306165727
0.733597,13.165732,8.602059991327963
0.72956526,13.186608,8.853871964321762
0.9771717,13.631322,8.075720713938118
1.063871,13.622043,8.508638306165727
0.62754244,13.401746,7.327902142064283
0.64720565,13.423199,7.721246399047171
0.6622373,13.511886,7.769551078621726
0.66850954,13.519155,7.920818753952375
1.337023,13.830568,7.886056647693163
1.3542296,13.812074,8.568636235841012
0.9770573,14.074691,8.744727494896694
0.7038398,13.554114,7.769551078621726
1.355249,13.955681,7.657577319177793
0.77044344,13.560509,7.853871964321762
1.0834119,13.659706,7.638272163982407
1.0658807,13.625764,7.387216143280264
1.0705981,13.623036,7.443697499232712
1.0665439,13.614071,7.229147988357855
1.3919083,14.047643,7.327902142064283
1.3228271,14.147769,7.744727494896693
1.3417586,14.170515,7.823908740944319
0.7989935,13.117937,7.508638306165727
1.1119189,13.888518,7.455931955649724
0.81227046,13.135721,7.397940008672037
0.7893086,13.106725,7.5376020021010435
1.1233792,13.894043,7.4089353929735005
1.1219242,13.861468,7.494850021680094
1.1463645,14.374357,7.318758762624412
1.1343925,14.421902,7.619788758288394
1.1788303,14.382556,7.568636235841013
0.32079548,12.843954,6.468521082957745
0.27832785,13.126301,6.856985199745905
-0.22354713,12.64569,6.58838029403677
0.2998869,12.795903,6.628932137728263
-0.2411982,12.626202,6.87942606879415
0.27497903,13.110119,6.785156151952302
0.3402314,12.803187,6.098541678603888
3.3219254,9.219283,7.924453038607469
3.3072717,9.233808,7.892790030352131
3.3000674,9.226655,7.747146969020107
3.2881966,9.247007,7.123782159408358
3.330065,9.236798,7.355561410532162
3.3185716,9.191536,7.5718652059712115
3.3100283,9.249642,7.560667306169737
3.3234854,9.24364,8.216811308924742
3.3502235,9.18513,6.950781977329818
3.2866817,9.191707,7.452225294612178
3.298445,9.192008,7.404503778174426
3.2430344,9.196959,8.214670164989233
3.2322812,9.196067,6.421360790031928
3.2402072,9.169649,8.17979854051436
3.2200108,9.139952,6.657577319177793
3.2637975,9.147292,7.354577730650908
3.267725,9.14623,7.074172425375258
3.2619913,9.148906,7.94692155651658
3.2679667,9.135107,7.0851281824599495
3.247749,9.1518,6.863279432843593
3.550041,9.608714,8.162411561764488
3.4750988,9.540875,7.184422251675732
3.4551318,9.514943,7.42712839779952
3.2984104,9.392539,6.928117992693875
3.3743305,9.4559765,7.3325470471100465
3.3531272,9.470903,7.906578314837765
3.3717194,9.454126,7.34008379993015
-12.914985,4.632453,8.22112552799726
3.363245,9.449035,7.468521082957745
3.3598893,9.452887,7.472370099128661
3.4104521,9.487691,7.123205023799299
3.3677504,9.494862,7.562249437179612
3.406238,9.480058,7.45717457304082
3.3819094,9.459052,7.183758700008217
3.4285953,9.505668,7.486782399932061
3.3757675,9.4610815,7.005682847330363
3.3569183,9.442018,6.866461091629782
3.3872674,9.458025,7.314258261397736
3.3936949,9.487639,7.146301788223826
4.484087,15.523568,7.97469413473523
3.690621,16.700829,6.681936665037238
3.5095623,11.811179,6.286761538454338
5.219192,15.204707,7.0
7.7311482,14.546057,6.58838029403677
8.354591,12.28184,8.017728766960431
8.479311,12.325331,7.619788758288394
8.482531,12.320711,7.853871964321762
7.734968,14.617821,6.0
8.46492,12.33015,7.327902142064283
3.4504511,17.163134,8.318758762624412
7.0270486,14.463734,8.080921907623926
10.508825,3.6310053,7.387216143280264
16.338793,-6.1947284,6.928117992693875
3.5820231,11.844259,7.657577319177793
4.187841,13.353009,7.159266765388193
